index,tag,folder,category,result,reason
1931,standing_sex,adult,adult_sex,确认,Wiki 定义为接收方站立进行的性行为
1932,stuffed_rabbit,recreation,toys,确认,Wiki 定义为填充绒毛的兔子玩具
1933,round_teeth,face,oral_detail,确认,Wiki 定义为笑时画成单个半圆形的上排牙齿特征
1934,bandaged_leg,body_detail,bandage_patch,确认,Wiki 定义为至少一条腿包裹绷带
1935,reverse:1999,copyright,letter_r,确认,Wiki 定义为游戏作品重返未来 1999
1936,layered_skirt,clothes_main,skirt,确认,Wiki 定义为多层布料构成的裙子
1937,kazami_yuuka,character,letter_k,确认,Wiki 定义为东方 Project 角色风见幽香
1938,incest,adult_kink,adult_taboo,确认,Wiki 定义为血亲家庭成员间的浪漫或性行为
1939,gohei,culture_objects,ritual_object,修正,Wiki 定义为神道仪式中净化祈福使用的木制御币而非武器
1940,paw_print,symbols,general_symbol,修正,Wiki 定义为表示动物存在或签名的爪印标记而非服装图案
1941,french_kiss,action,interaction,确认,Wiki 定义为双方舌头接触的亲吻互动
1942,mother_and_daughter,relationships,family_relation,确认,Wiki 定义为母亲与女儿共同出现的亲属关系
1943,frilled_thigh_strap,accessories,other_accessory,修正,Wiki 定义为佩戴在大腿上的褶边装饰带而非服装剪裁结构
1944,animal_costume,uniform_costume,themed_costume,确认,Wiki 定义为模仿特定动物外观的主题服装
1945,battle,themes,narrative_situation,确认,Wiki 定义为多方之间的大规模严重冲突情境
1946,scythe,weapons,polearm,确认,Wiki 说明长柄镰刀常被描绘为收割灵魂的武器
1947,architecture,urban_architecture,architecture_style,确认,Wiki 定义为呈现明确建筑风格结构的图像
1948,huge_ahoge,hair,hair_style,确认,Wiki 定义为尺寸异常巨大的呆毛造型
1949,holster,accessories,bags_belts,确认,Wiki 定义为穿戴在身体上容纳手枪的枪套
1950,5boys,people,count_gender,确认,Wiki 定义为画面中有五个男性角色
1951,unworn_eyewear,clothing_appearance,unworn_missing,确认,Wiki 定义为眼镜未被佩戴而单独放置或手持
1952,monogatari_(series),copyright,letter_m,确认,Wiki 定义为物语轻小说及衍生作品系列
1953,fire_emblem_fates,copyright,letter_f,确认,Wiki 定义为火焰之纹章系列游戏作品
1954,skin-covered_horns,animal_traits,horns,确认,Wiki 定义为颜色与皮肤相同且边缘不明显的角
1955,hair_slicked_back,hair,hair_style,确认,Wiki 定义为用产品向后梳理固定的发型
1956,red_leotard,underwear_swim,bodysuit_leotard,确认,Wiki 定义为覆盖躯干和腿部的红色紧身连体衣
1957,low_twin_braids,hair,hair_style,确认,Wiki 定义为扎在耳下位置的双麻花辫
1958,salute,pose,hand_gesture,确认,Wiki 定义为表达问候或尊敬的敬礼手势
1959,bound_arms,sensitive,restraint,修正,Wiki 仅定义双臂被束缚物捆绑的限制状态并不限定成人情境
1960,dragon_quest,copyright,letter_d,确认,Wiki 定义为勇者斗恶龙游戏系列
1961,taut_clothes,clothing_detail,silhouette_fit,确认,Wiki 定义为衣服过紧导致布料起皱的版型状态
1962,no_pupils,face,eye_shape,确认,Wiki 定义为眼睛没有可见瞳孔的眼部形态
1963,indian_style,pose,body_pose,确认,Wiki 定义为臀部着地并在脚踝处交叉双腿的坐姿
1964,blue_coat,outerwear_suits,jacket_coat,确认,Wiki 定义为蓝色大衣
1965,rabbit_hair_ornament,head_accessories,themed_hair_ornament,确认,Wiki 定义为兔子造型的发饰或发夹
1966,own_hands_clasped,pose,hand_gesture,修正,Wiki 定义为双手紧握且通常手指交叉的手势
1967,mouse_tail,animal_traits,tails,确认,Wiki 定义为细长无毛的老鼠尾巴特征
1968,frilled_hairband,head_accessories,hairband_ribbon,确认,Wiki 定义为带有褶边的发带
1969,purple_kimono,traditional_clothes,traditional_japan,确认,Wiki 定义为紫色和服
1970,cum_in_ass,adult,adult_fluid,确认,Wiki 定义为在肛门内射精的性体液结果
1971,presenting,adult,adult_suggestive,确认,Wiki 定义为以身体姿势表示准备进行性行为
1972,cone_hair_bun,hair,hair_style,确认,Wiki 定义为锥形发髻造型
1973,imminent_penetration,adult,adult_sex,确认,Wiki 定义为阴道或肛门即将被插入但尚未发生
1974,bread,food_drink,bakery,确认,Wiki 定义为用面粉面团烘烤制成的面包
1975,chest_jewel,jewelry_accessories,gem_brooch,确认,Wiki 定义为位于胸骨上部的宝石饰品
1976,naked_shirt,clothing_appearance,wearing_state,修正,Wiki 核心定义是衬衫下面没有其他衣物而非必须敞开
1977,white_rose,nature,flower_species,确认,Wiki 定义为白色玫瑰品种
1978,dagger,weapons,blade,确认,Wiki 定义为用于刺击的双刃匕首
1979,white_bowtie,accessories,neckwear,确认,Wiki 定义为白色领结
1980,rolling_eyes,pose,gaze,确认,Wiki 定义为眼睛向上转动的视线状态
1981,horn_ornament,accessories,badges_ornaments,确认,Wiki 定义为佩戴在角色角上的装饰物
1982,fantasy,style,genre,确认,Wiki 定义为以魔法和超自然现象为主要元素的虚构题材
1983,hands_on_own_chest,pose,arm_pose,确认,Wiki 定义为双手放在自己胸口的手臂位置姿势
1984,bow_bra,underwear_swim,bra_lingerie,确认,Wiki 定义为胸前带蝴蝶结系带或装饰的文胸
1985,head_wreath,head_accessories,headpiece,修正,Wiki 定义为花朵或枝叶制成的环形头饰而非帽子
1986,field,outdoor_scene,forest_field,确认,Wiki 定义为通常种植作物或花卉的广阔土地
1987,bucket,household_objects,container,确认,Wiki 定义为顶部开口且通常带提手的圆柱容器
1988,partially_colored,style,technique,确认,Wiki 定义为图像局部着色其余保持线稿的绘画技法
1989,text_focus,composition,subject_focus,修正,Wiki 定义为文字在画面中占据主体位置的构图焦点
1990,scared,expression,fear_surprise,确认,Wiki 定义为人物处于恐惧情绪的表情状态
1991,mismatched_legwear,legwear_footwear,stockings,确认,Wiki 定义为袜类腿部穿戴具有不同颜色或图案
1992,leg_warmers,legwear_footwear,stockings,确认,Wiki 定义为覆盖小腿的厚实保暖袜套
1993,animal_ear_piercing,jewelry_accessories,piercing,确认,Wiki 定义为动物耳朵上的穿孔装饰
1994,no_mouth,face,mouth,确认,Wiki 定义为角色没有可见嘴巴的嘴部形态
1995,link,character,letter_l,确认,Wiki 定义为塞尔达传说系列角色林克
1996,leather,clothing_appearance,clothing_material,确认,Wiki 描述用于服装表现的皮革材质及其纹理光泽
1997,brown_cardigan,outerwear_suits,cardigan_shawl,确认,Wiki 定义为棕色开襟毛衣
1998,hitodama,creatures,fantasy_creature,确认,Wiki 定义为发光球状并带流动尾巴的灵魂生物
1999,aqua_nails,body_detail,nail_care,修正,Wiki 明确指手指甲或脚趾甲涂有水蓝色指甲油
2000,backless_dress,clothes_main,dress,确认,Wiki 定义为部分或完全暴露背部的连衣裙
2001,cross_necklace,jewelry_accessories,necklace_choker,确认,Wiki 定义为带十字架吊坠的项链
2002,black_capelet,outerwear_suits,cape_cloak,修正,Wiki 定义为黑色小披肩且与其他颜色 capelet 同属斗篷披肩
2003,tied_shirt,clothing_appearance,wearing_state,修正,Wiki 定义为衬衫下摆打结的穿着状态而非衣物开合
2004,lowleg,clothing_detail,cutout_slit,修正,Wiki 定义为内衣或比基尼腿口的低剪裁结构而非特定泳装
2005,wet_hair,hair,hair_action,确认,Wiki 定义为头发处于湿润状态
2006,striped_dress,clothes_main,dress,确认,Wiki 定义为带条纹图案的连衣裙
2007,axe,weapons,blade,确认,Wiki 定义为可用于砍伐或战斗的有刃斧具
2008,digimon,copyright,letter_d,确认,Wiki 定义为数码宝贝多媒体作品系列
2009,cannon,weapons,firearm,确认,Wiki 定义为以火药发射弹丸的大口径管状火炮
2010,loose_socks,legwear_footwear,socks,确认,Wiki 定义为宽松堆叠在膝下的袜子
2011,bedroom,indoor_scene,home_room,确认,Wiki 定义为展现床和其他房间细节的卧室场景
2012,pink_theme,light_effect,palette,确认,Wiki 定义为由粉色主导整体画面的配色色调
2013,alternate_eye_color,themes,persona_variant,修正,Wiki 定义为角色眼色不同于官方设定的角色变体而非一种眼睛颜色
2014,grey_shorts,clothes_main,bottoms,确认,Wiki 定义为任意款式的灰色短裤
2015,bandaid_on_leg,body_detail,bandage_patch,确认,Wiki 定义为人物腿部贴有创可贴
2016,tales_of_(series),copyright,letter_t,确认,Wiki 定义为传说系列动作角色扮演游戏作品
2017,red_pupils,face,eye_color,修正,Wiki 明确描述瞳孔呈红色的眼部颜色而非眼部形态
2018,doodle_sensei_(blue_archive),character,letter_d,确认,Wiki 定义为蔚蓝档案中的涂鸦版老师角色
2019,brown_shorts,clothes_main,bottoms,确认,Wiki 定义为任意款式的棕色短裤
2020,brown_sweater,clothes_main,sweater_hoodie,确认,Wiki 定义为棕色毛衣
2021,bow_hairband,head_accessories,hairband_ribbon,确认,Wiki 定义为带蝴蝶结或丝带的发带
2022,bishoujo_senshi_sailor_moon,copyright,letter_b,确认,Wiki 定义为美少女战士作品系列
2023,hand_on_own_arm,pose,arm_pose,确认,Wiki 定义为一只手放在自己手臂上的手臂位置姿势
2024,multiple_penises,adult_body,penis,确认,Wiki 定义为画面中描绘多根阴茎
2025,navel_cutout,clothing_detail,cutout_slit,确认,Wiki 定义为服装前部开口并暴露肚脐的剪裁
2026,computer,digital_media,computer_device,确认,Wiki 定义为处理数据及绘图游戏上网使用的电脑设备
2027,areolae,adult_body,nipples,修正,标签虽已弃用但语义仍明确指乳晕并应归入乳头乳晕
2028,hand_on_own_thigh,pose,arm_pose,确认,Wiki 定义为一只手放在自己大腿上的手臂位置姿势
2029,autumn_leaves,nature,foliage_vine,确认,Wiki 定义为秋季从树上落下并变色的叶片
2030,black_cat,creatures,mammal,确认,Wiki 定义为毛色黑色的猫
2031,whisker_markings,face,face_mark,修正,Wiki 定义为脸颊上类似胡须的面部标记或彩绘而非纹身
2032,long_sidelocks,hair,bangs,确认,Wiki 定义为长度及肩或更长的鬓角发束
2033,drunk,body_detail,body_state,确认,Wiki 定义为饮酒过量导致的醉酒身体状态
2034,halftone,style,technique,确认,Wiki 定义为以网点变化模拟色调灰度的绘画印刷技法
2035,overwatch,copyright,letter_o,确认,Wiki 定义为守望先锋游戏作品系列
2036,hip_vent,clothing_detail,cutout_slit,确认,Wiki 定义为服装臀部区域的开口剪裁
2037,unzipped,clothing_appearance,open_wear,确认,Wiki 定义为衣物拉链未拉合的开合状态
2038,swimsuit_under_clothes,underwear_swim,other_swim,确认,Wiki 定义为连体泳衣穿在其他衣物下方
2039,teapot,food_drink,tableware,确认,Wiki 定义为泡茶和倒茶使用的带嘴容器
2040,dark,light_effect,lighting,确认,Wiki 定义为光线不足且细节被遮蔽的照明环境
2041,headphones_around_neck,digital_media,audio_device,确认,Wiki 核心物件仍是挂在颈部而未佩戴的耳机设备
2042,shark_tail,animal_traits,tails,确认,Wiki 定义为人物具有带垂直鳍片的鲨鱼尾巴特征
2043,kimetsu_no_yaiba,copyright,letter_k,确认,Wiki 定义为鬼灭之刃漫画作品
2044,star_earrings,jewelry_accessories,earrings,确认,Wiki 定义为星形耳环
2045,omori,copyright,letter_o,确认,Wiki 定义为 OMORI 角色扮演游戏作品
2046,kawashiro_nitori,character,letter_k,确认,Wiki 定义为东方 Project 角色河城荷取
2047,against_wall,pose,object_pose,修正,Wiki 定义为人物倚靠推压或被按在墙上的依物姿势
2048,purple_bowtie,accessories,neckwear,确认,Wiki 定义为紫色领结
2049,red_panties,underwear_swim,panties_underwear,确认,Wiki 定义为红色内裤
2050,aqua_necktie,accessories,neckwear,确认,Wiki 定义为水蓝色领带
2051,spoken_exclamation_mark,text_meta,comic,确认,Wiki 定义为对话框中的感叹号漫画语法
2052,orange_shirt,clothes_main,shirt_top,确认,Wiki 定义为橙色衬衫
2053,vampire,people,fantasy_person,修正,Wiki 定义为以吸血为生并具有尖牙苍白皮肤的幻想种族角色
2054,leaf_hair_ornament,head_accessories,themed_hair_ornament,确认,Wiki 定义为叶片造型的发饰或发夹
2055,shoulder_blades,body,torso_back,确认,Wiki 定义为背部皮肤下可见轮廓的肩胛骨
2056,raccoon_ears,animal_traits,animal_ears,确认,Wiki 定义为模仿浣熊或狸猫耳朵的兽耳特征
2057,animal_hat,head_accessories,hats_caps,确认,Wiki 定义为外形模仿动物头部的帽子
2058,tatara_kogasa,character,letter_t,确认,Wiki 定义为东方 Project 角色多多良小伞
2059,used_condom,adult,adult_fluid,确认,Wiki 定义为使用后通常装有精液的避孕套并侧重性体液状态
2060,sarong,traditional_clothes,traditional_se_asia,确认,Wiki 定义为围腰并在髋侧打结的东南亚传统筒裙布
2061,uneven_legwear,legwear_footwear,stockings,确认,Wiki 定义为左右长度不同的袜类腿部穿戴
2062,wind_lift,action,movement,确认,Wiki 定义为风吹起衣物伞或其他物品的动态场景
2063,bare_pectorals,body,breast_chest,确认,Wiki 定义为穿上衣时胸肌仍部分暴露的胸部特征
2064,playing_instrument,action,daily_action,确认,Wiki 定义为人物正在演奏乐器的活动
2065,holding_fruit,action,holding,确认,Wiki 定义为人物手中拿着水果
2066,air_bubble,light_effect,particles,确认,Wiki 定义为液体中包裹空气的球状气泡视觉元素
2067,face-to-face,pose,body_pose,确认,Wiki 定义为两名角色近距离相对的身体朝向姿势
2068,chestnut_mouth,face,mouth,确认,Wiki 定义为一端尖一端圆的栗子形嘴型
2069,red_hakama,traditional_clothes,traditional_japan,确认,Wiki 定义为传统上由巫女穿着的红色袴
2070,pokemon_bw,copyright,letter_p,确认,Wiki 定义为第五世代宝可梦黑白游戏作品
2071,trailblazer_(honkai:_star_rail),character,letter_t,确认,Wiki 定义为崩坏星穹铁道可选性别主角开拓者
2072,:>,expression,positive,确认,Wiki 定义为闭嘴呈 V 形的微笑表情
2073,anal_object_insertion,adult_kink,adult_insertion,确认,Wiki 定义为将无生命物体插入肛门的行为
2074,thumbs_up,pose,hand_gesture,确认,Wiki 定义为表达赞同认可的竖拇指手势
2075,sword_art_online,copyright,letter_s,确认,Wiki 定义为刀剑神域轻小说作品系列
2076,hat_feather,accessories,badges_ornaments,修正,Wiki 定义为插在帽子上起装饰作用的羽毛而非帽子本体
2077,hibiki_(kancolle),character,letter_h,确认,Wiki 定义为舰队收藏角色响
2078,yellow_skirt,clothes_main,skirt,确认,Wiki 定义为黄色裙子或迷你裙
